"province_id","province_name","constituency_id","constituency_name","type","osn","candidate_name","party_name","evm_votes","postal_votes","total_votes","vote_share"
"S20","Rajasthan",23,"Bhilwara","State",5,"NOTA","None of the Above",17388,30,17418,1.33
"S20","Rajasthan",24,"Kota","State",1,"OM BIRLA","Bharatiya Janata Party",796071,3980,800051,58.52
"S20","Rajasthan",24,"Kota","State",2,"RAMNARAIN MEENA","Indian National Congress",517559,2815,520374,38.07
"S20","Rajasthan",24,"Kota","State",3,"HARISH KUMAR LAHRI","Bahujan Samaj Party",9965,20,9985,0.73
"S20","Rajasthan",24,"Kota","State",4,"CHANDRA PRAKASH","Rashtriya Krantikari Samajwadi Party",1487,1,1488,0.11
"S20","Rajasthan",24,"Kota","State",5,"BHIM SINGH KUNTAL","Shivsena",1305,3,1308,0.1
"S20","Rajasthan",24,"Kota","State",6,"MAHESH KUMAR RANIWAL","AARAKSHAN VIRODHI PARTY",887,4,891,0.07
"S20","Rajasthan",24,"Kota","State",7,"RAJENDRA PRASAD SINGOR","Marxist Communist Party of India (United)",1161,0,1161,0.08
"S20","Rajasthan",24,"Kota","State",8,"SHOBHA RAM NIRMAL","Proutist Sarva Samaj",996,0,996,0.07
"S20","Rajasthan",24,"Kota","State",9,"CAPTAIN SOMESH BHATNAGAR","Bhartiya Kisan Party",1148,6,1154,0.08
"S20","Rajasthan",24,"Kota","State",10,"ABDUL ASIPH","Independent",1243,8,1251,0.09
"S20","Rajasthan",24,"Kota","State",11,"KESHARI LAL","Independent",1675,3,1678,0.12
"S20","Rajasthan",24,"Kota","State",12,"ENGINEER PRAVEEN KHANDELWAL","Independent",4096,1,4097,0.3
"S20","Rajasthan",24,"Kota","State",13,"SATISH BHARDWAJ","Independent",2462,2,2464,0.18
"S20","Rajasthan",24,"Kota","State",14,"SUNIL MADAN","Independent",3035,1,3036,0.22
"S20","Rajasthan",24,"Kota","State",15,"HERGOVIND MEENA","Independent",4511,0,4511,0.33
"S20","Rajasthan",24,"Kota","State",16,"NOTA","None of the Above",12531,58,12589,0.92
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",1,"DUSHYANT SINGH","Bharatiya Janata Party",887017,383,887400,64.78
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",2,"PRAMOD SHARMA","Indian National Congress",433272,200,433472,31.64
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",3,"BADREE LAL","Bahujan Samaj Party",13336,2,13338,0.97
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",4,"ABDUL QAYYUM SIDDIQUI","Independent",3344,0,3344,0.24
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",5,"PRINCE MEENA","Independent",2701,4,2705,0.2
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",6,"MOHAMMAD NASIR","Independent",5107,0,5107,0.37
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",7,"HARISH KUMAR DHAKAR","Independent",7421,1,7422,0.54
"S20","Rajasthan",25,"JHALAWAR-BARAN","State",8,"NOTA","None of the Above",17078,2,17080,1.25
"S21","Sikkim",1,"Sikkim","State",1,"BHARAT BASNETT","Indian National Congress",3922,68,3990,1.13
"S21","Sikkim",1,"Sikkim","State",2,"DEK BAHADUR KATWAL","Sikkim Democratic Front",149158,5331,154489,43.92
"S21","Sikkim",1,"Sikkim","State",3,"INDRA HANG SUBBA","Sikkim Krantikari Morcha",161143,5779,166922,47.46
"S21","Sikkim",1,"Sikkim","State",4,"LATEN TSHERING SHERPA","Bharatiya Janata Party",16062,510,16572,4.71
"S21","Sikkim",1,"Sikkim","State",5,"BIRAJ ADHIKARI","Hamro Sikkim Party",1943,55,1998,0.57
"S21","Sikkim",1,"Sikkim","State",6,"DHIRAJ KUMAR RAI","Sikkim Republican Party",1479,24,1503,0.43
"S21","Sikkim",1,"Sikkim","State",7,"NARENDRA ADHIKARI","Sikkim United Front",607,7,614,0.17
"S21","Sikkim",1,"Sikkim","State",8,"RABIN RAI","All Indians Party",392,4,396,0.11
"S21","Sikkim",1,"Sikkim","State",9,"SUNMAYA GURUNG","Jai Maha Bharath Party",377,6,383,0.11
"S21","Sikkim",1,"Sikkim","State",10,"MAHENDRA THAPA","Independent",593,4,597,0.17
"S21","Sikkim",1,"Sikkim","State",11,"PASSANG GYALI SHERPA","Independent",1947,56,2003,0.57
"S21","Sikkim",1,"Sikkim","State",12,"NOTA","None of the Above",2257,22,2279,0.65
"S22","Tamil Nadu",1,"Thiruvallur ","State",1,"R.Anbuchezhian","Bahujan Samaj Party",15153,34,15187,1.08
"S22","Tamil Nadu",1,"Thiruvallur ","State",2,"Dr.P.Venugopal","All India Anna Dravida Munnetra Kazhagam",409274,1063,410337,29.14
"S22","Tamil Nadu",1,"Thiruvallur ","State",3,"Dr.K.Jayakumar","Indian National Congress",764093,3199,767292,54.49
"S22","Tamil Nadu",1,"Thiruvallur ","State",4,"C.Kalanithi","Anti Corruption Dynamic Party",4153,9,4162,0.3
"S22","Tamil Nadu",1,"Thiruvallur ","State",5,"D.Ravi Pariyanar","Republican Party of India (A)",1754,6,1760,0.12
"S22","Tamil Nadu",1,"Thiruvallur ","State",6,"Logarangan.M","Makkal Needhi Maiam",73555,176,73731,5.24
"S22","Tamil Nadu",1,"Thiruvallur ","State",7,"M.VETRISELVI","Naam Tamilar Katchi",65254,162,65416,4.65
"S22","Tamil Nadu",1,"Thiruvallur ","State",8,"G.Arulraj","Independent",871,1,872,0.06
"S22","Tamil Nadu",1,"Thiruvallur ","State",9,"D.Anandaraj","Independent",788,1,789,0.06
"S22","Tamil Nadu",1,"Thiruvallur ","State",10,"K.Kamalanathan","Independent",704,1,705,0.05
"S22","Tamil Nadu",1,"Thiruvallur ","State",11,"V.Gunasekaran","Independent",907,1,908,0.06
"S22","Tamil Nadu",1,"Thiruvallur ","State",12,"K.Chandrasekar","Independent",762,0,762,0.05
"S22","Tamil Nadu",1,"Thiruvallur ","State",13,"S.Sargunam","Independent",722,1,723,0.05
"S22","Tamil Nadu",1,"Thiruvallur ","State",14,"C.Bharath","Independent",1976,1,1977,0.14
"S22","Tamil Nadu",1,"Thiruvallur ","State",15,"A.Manikandan","Independent",3123,3,3126,0.22
"S22","Tamil Nadu",1,"Thiruvallur ","State",16,"Murugesan","Independent",3185,0,3185,0.23
"S22","Tamil Nadu",1,"Thiruvallur ","State",17,"Pon.Raja","Independent",33869,75,33944,2.41
"S22","Tamil Nadu",1,"Thiruvallur ","State",18,"N.Vikraman","Independent",1942,0,1942,0.14
"S22","Tamil Nadu",1,"Thiruvallur ","State",19,"Vijaya .R.","Independent",2363,5,2368,0.17
"S22","Tamil Nadu",1,"Thiruvallur ","State",20,"G.George","Independent",726,2,728,0.05
"S22","Tamil Nadu",1,"Thiruvallur ","State",21,"NOTA","None of the Above",18175,100,18275,1.3
"S22","Tamil Nadu",2,"Chennai North","State",1,"ALAGAAPURAM R. MOHANRAJ","Desiya Murpokku Dravida Kazhagam",129076,392,129468,13.55
"S22","Tamil Nadu",2,"Chennai North","State",2,"Dr. KALANIDHI VEERASWAMY","Dravida Munnetra Kazhagam",589034,1952,590986,61.85
"S22","Tamil Nadu",2,"Chennai North","State",3,"S.ROBERT GNANA SEKAR","Bahujan Samaj Party",4413,7,4420,0.46
"S22","Tamil Nadu",2,"Chennai North","State",4,"M.L.RAVI","Desiya Makkal Sakthi Katchi",943,2,945,0.1
"S22","Tamil Nadu",2,"Chennai North","State",5,"KAMESH","Tamil Nadu Ilangyar Katchi",2665,4,2669,0.28
"S22","Tamil Nadu",2,"Chennai North","State",6,"KALIYAMMAL.P","Naam Tamilar Katchi",60411,104,60515,6.33
"S22","Tamil Nadu",2,"Chennai North","State",7,"J. SEBASTIN","SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",900,0,900,0.09
"S22","Tamil Nadu",2,"Chennai North","State",8,"K.PRABHAKARAN","Makkalatchi Katchi",678,1,679,0.07
"S22","Tamil Nadu",2,"Chennai North","State",9,"L.PRAVEEN KUMAR","People's Party of India(secular)",768,0,768,0.08
"S22","Tamil Nadu",2,"Chennai North","State",10,"A. G. MOURYA","Makkal Needhi Maiam",102980,187,103167,10.8
"S22","Tamil Nadu",2,"Chennai North","State",11,"R.ARULMURUGAN","Independent",614,1,615,0.06
"S22","Tamil Nadu",2,"Chennai North","State",12,"S.GANESH","Independent",1459,2,1461,0.15
"S22","Tamil Nadu",2,"Chennai North","State",13,"N.SATHEESH KANNAN","Independent",845,2,847,0.09
"S22","Tamil Nadu",2,"Chennai North","State",14,"P.SANTHANA KRISHNAN","Independent",33232,45,33277,3.48
"S22","Tamil Nadu",2,"Chennai North","State",15,"V.SARAVANAN","Independent",1068,2,1070,0.11
"S22","Tamil Nadu",2,"Chennai North","State",16,"G.SRINIVASAN","Independent",1677,0,1677,0.18
"S22","Tamil Nadu",2,"Chennai North","State",17,"S.SELVARAJ","Independent",2458,1,2459,0.26
"S22","Tamil Nadu",2,"Chennai North","State",18,"C.DHANRAJ","Independent",1115,1,1116,0.12
"S22","Tamil Nadu",2,"Chennai North","State",19,"J.DHARANIDHARAN","Independent",402,0,402,0.04
"S22","Tamil Nadu",2,"Chennai North","State",20,"A.G.DAMODHARAN","Independent",762,1,763,0.08
"S22","Tamil Nadu",2,"Chennai North","State",21,"S.PRITHVIRAJ","Independent",555,0,555,0.06
"S22","Tamil Nadu",2,"Chennai North","State",22,"P.MARIMUTHU","Independent",565,1,566,0.06
"S22","Tamil Nadu",2,"Chennai North","State",23,"L.RAJ","Independent",531,2,533,0.06
"S22","Tamil Nadu",2,"Chennai North","State",24,"NOTA","None of the Above",15619,68,15687,1.64
"S22","Tamil Nadu",3,"Chennai South","State",1,"KOTTUR R.KUMAR","Bahujan Samaj Party",2397,2,2399,0.21
"S22","Tamil Nadu",3,"Chennai South","State",2,"T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN","Dravida Munnetra Kazhagam",563240,1632,564872,50.17
"S22","Tamil Nadu",3,"Chennai South","State",3,"Dr.J.JAYAVARDHAN","All India Anna Dravida Munnetra Kazhagam",302152,497,302649,26.88
"S22","Tamil Nadu",3,"Chennai South","State",4,"SAIKUMAR.S","SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",1489,2,1491,0.13
"S22","Tamil Nadu",3,"Chennai South","State",5,"S.SRINIVASAN (A) POWER STAR","Republican Party of India",665,5,670,0.06
"S22","Tamil Nadu",3,"Chennai South","State",6,"V.THIRUNAVUKARASU","Makkalatchi Katchi",435,1,436,0.04
"S22","Tamil Nadu",3,"Chennai South","State",7,"Dr.A.NARESH","Tamil Nadu Ilangyar Katchi",1379,2,1381,0.12
"S22","Tamil Nadu",3,"Chennai South","State",8,"K.MURALI KRISHNAN","Pyramid Party of India",860,0,860,0.08
"S22","Tamil Nadu",3,"Chennai South","State",9,"R.RANGARAJAN","Makkal Needhi Maiam",135334,131,135465,12.03
"S22","Tamil Nadu",3,"Chennai South","State",10,"R.JOHNSON","Indian Christian Front",512,0,512,0.05
"S22","Tamil Nadu",3,"Chennai South","State",11,"M.A.JAYAKUMAR","Desiya Makkal Sakthi Katchi",638,1,639,0.06
"S22","Tamil Nadu",3,"Chennai South","State",12,"A.J.SHERINE","Naam Tamilar Katchi",50156,66,50222,4.46
"S22","Tamil Nadu",3,"Chennai South","State",13,"AGNI SRIRAMACHANDRAN","Independent",1443,1,1444,0.13
"S22","Tamil Nadu",3,"Chennai South","State",14,"S.ASHOK","Independent",347,1,348,0.03
"S22","Tamil Nadu",3,"Chennai South","State",15,"P.AZHAGIRI","Independent",553,0,553,0.05
"S22","Tamil Nadu",3,"Chennai South","State",16,"S.ELANKUMARAN","Independent",958,1,959,0.09
"S22","Tamil Nadu",3,"Chennai South","State",17,"R.GANESAN","Independent",673,0,673,0.06
"S22","Tamil Nadu",3,"Chennai South","State",18,"K.KANNAN","Independent",635,0,635,0.06
"S22","Tamil Nadu",3,"Chennai South","State",19,"B.KARTHIKEYAN","Independent",533,0,533,0.05
"S22","Tamil Nadu",3,"Chennai South","State",20,"D.KARTHICK","Independent",1203,0,1203,0.11
"S22","Tamil Nadu",3,"Chennai South","State",21,"K.SARAVANA PERUMAL","Independent",1645,0,1645,0.15
"S22","Tamil Nadu",3,"Chennai South","State",22,"I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI","Independent",743,0,743,0.07
"S22","Tamil Nadu",3,"Chennai South","State",23,"SIBI CHAKKARAVARTHY","Independent",647,0,647,0.06
"S22","Tamil Nadu",3,"Chennai South","State",24,"K.SUDHAGAR","Independent",224,0,224,0.02
"S22","Tamil Nadu",3,"Chennai South","State",25,"N.SUBRAMANI","Independent",431,1,432,0.04
"S22","Tamil Nadu",3,"Chennai South","State",26,"Dr.E.SUBAYA (A) ESAKKI SUBAYA","Independent",29482,40,29522,2.62
"S22","Tamil Nadu",3,"Chennai South","State",27,"E.DHANASEKARAN","Independent",350,0,350,0.03
"S22","Tamil Nadu",3,"Chennai South","State",28,"G.DHANASEKARAN","Independent",437,0,437,0.04
"S22","Tamil Nadu",3,"Chennai South","State",29,"G.DEVASAHAYAM","Independent",462,0,462,0.04
"S22","Tamil Nadu",3,"Chennai South","State",30,"KUPPAL.G.DEVADOSS","Independent",313,0,313,0.03
"S22","Tamil Nadu",3,"Chennai South","State",31,"S.MANOVA","Independent",292,1,293,0.03
"S22","Tamil Nadu",3,"Chennai South","State",32,"MURTHY.M","Independent",1429,0,1429,0.13
"S22","Tamil Nadu",3,"Chennai South","State",33,"A.RAVICHANDRAN","Independent",427,0,427,0.04
"S22","Tamil Nadu",3,"Chennai South","State",34,"M.RADHA","Independent",1040,2,1042,0.09
"S22","Tamil Nadu",3,"Chennai South","State",35,"B.RAJI","Independent",220,0,220,0.02
"S22","Tamil Nadu",3,"Chennai South","State",36,"M.RAJESWARI PRIYA","Independent",771,1,772,0.07
"S22","Tamil Nadu",3,"Chennai South","State",37,"C.ROSI","Independent",498,0,498,0.04
"S22","Tamil Nadu",3,"Chennai South","State",38,"J.JANCI RANI","Independent",379,0,379,0.03
"S22","Tamil Nadu",3,"Chennai South","State",39,"FARMER K.JAYARAMAN","Independent",963,5,968,0.09
"S22","Tamil Nadu",3,"Chennai South","State",40,"D.HARI HARAN","Independent",217,2,219,0.02
"S22","Tamil Nadu",3,"Chennai South","State",41,"NOTA","None of the Above",16838,53,16891,1.5
"S22","Tamil Nadu",4,"Chennai central","State",1,"DAYANIDHI MARAN","Dravida Munnetra Kazhagam",447150,1761,448911,57.15
"S22","Tamil Nadu",4,"Chennai central","State",2,"PARTHASARATHY.M.","Bahujan Samaj Party",2684,12,2696,0.34
"S22","Tamil Nadu",4,"Chennai central","State",3,"KAMEELA NASSER","Makkal Needhi Maiam",92047,202,92249,11.74
"S22","Tamil Nadu",4,"Chennai central","State",4,"KARNAN.C.S.","Anti Corruption Dynamic Party",5763,5,5768,0.73
"S22","Tamil Nadu",4,"Chennai central","State",5,"Dr.KARTHIKEYAN. R","Naam Tamilar Katchi",30809,77,30886,3.93
"S22","Tamil Nadu",4,"Chennai central","State",6,"GEETHALAKSHMI.V.R.","Pyramid Party of India",1028,2,1030,0.13
"S22","Tamil Nadu",4,"Chennai central","State",7,"SASIKUMAR.S.","Tamil Nadu Ilangyar Katchi",1555,1,1556,0.2
"S22","Tamil Nadu",4,"Chennai central","State",8,"SAM PAUL. S.R.","Pattali Makkal Katchi",146813,578,147391,18.77
"S22","Tamil Nadu",4,"Chennai central","State",9,"SURESH BABU. D.","Desiya Makkal Sakthi Katchi",690,0,690,0.09
"S22","Tamil Nadu",4,"Chennai central","State",10,"NAJIMUNNISSA","Anaithu Makkal Katchi",643,2,645,0.08
"S22","Tamil Nadu",4,"Chennai central","State",11,"VALARMATHI. K.","Akila India Vallalar Peravai",641,2,643,0.08
"S22","Tamil Nadu",4,"Chennai central","State",12,"JITENDRA KUMAR JAIN.","Republican Party of India (A)",3397,1,3398,0.43
"S22","Tamil Nadu",4,"Chennai central","State",13,"SHEIK MOHAMED @ DHEHLAN BAQAVI","SOCIAL DEMOCRATIC PARTY OF INDIA",23690,51,23741,3.02
"S22","Tamil Nadu",4,"Chennai central","State",14,"RAGHAVAN. M.","Independent",321,1,322,0.04
"S22","Tamil Nadu",4,"Chennai central","State",15,"RADHAKRISHNAN. V.","Independent",503,1,504,0.06
"S22","Tamil Nadu",4,"Chennai central","State",16,"Dr. GUNASEKAR. N","Independent",1227,2,1229,0.16
"S22","Tamil Nadu",4,"Chennai central","State",17,"KUPPUSAMY. K.","Independent",1769,1,1770,0.23
"S22","Tamil Nadu",4,"Chennai central","State",18,"GOVINDARAJ. L.","Independent",1184,0,1184,0.15
"S22","Tamil Nadu",4,"Chennai central","State",19,"CHANDRANATHAN. S.","Independent",929,0,929,0.12
"S22","Tamil Nadu",4,"Chennai central","State",20,"SAMUEL PAUL","Independent",1232,2,1234,0.16
"S22","Tamil Nadu",4,"Chennai central","State",21,"SAM PAUL","Independent",1440,4,1444,0.18
"S22","Tamil Nadu",4,"Chennai central","State",22,"TAMILARASAN. V.V.","Independent",510,1,511,0.07
"S22","Tamil Nadu",4,"Chennai central","State",23,"DINAKARAN. G.","Independent",324,1,325,0.04
"S22","Tamil Nadu",4,"Chennai central","State",24,"NASAR. K.","Independent",360,0,360,0.05
"S22","Tamil Nadu",4,"Chennai central","State",25,"PRABAKARAN. K.M.","Independent",334,0,334,0.04
"S22","Tamil Nadu",4,"Chennai central","State",26,"PRABHAKARAN. N.","Independent",377,0,377,0.05
"S22","Tamil Nadu",4,"Chennai central","State",27,"PUSHPARAJ. J. L.","Independent",216,0,216,0.03
"S22","Tamil Nadu",4,"Chennai central","State",28,"MADHANAGOPAL. T","Independent",235,0,235,0.03
"S22","Tamil Nadu",4,"Chennai central","State",29,"RAVICHANDRAN. M","Independent",196,1,197,0.03
"S22","Tamil Nadu",4,"Chennai central","State",30,"RAJ RAMCHAND","Independent",496,1,497,0.06
"S22","Tamil Nadu",4,"Chennai central","State",31,"VAITHIYANATHAN. R","Independent",355,1,356,0.05
"S22","Tamil Nadu",4,"Chennai central","State",32,"NOTA","None of the Above",13768,54,13822,1.76
"S22","Tamil Nadu",5,"Sriperumbudur","State",1,"Antony.M","Bahujan Samaj Party",6793,15,6808,0.48
"S22","Tamil Nadu",5,"Sriperumbudur","State",2,"Baalu.T.R.","Dravida Munnetra Kazhagam",790750,2531,793281,56.39
"S22","Tamil Nadu",5,"Sriperumbudur","State",3,"Godwin Shadrach S R","Tamizhaga Murpokku Makkal Katchi",3598,1,3599,0.26
"S22","Tamil Nadu",5,"Sriperumbudur","State",4,"Palanivel.K","Communist Party of India  (Marxist-Leninist)  (Liberation)",2611,7,2618,0.19
"S22","Tamil Nadu",5,"Sriperumbudur","State",5,"Mahendran.H","Naam Tamilar Katchi",84855,124,84979,6.04
"S22","Tamil Nadu",5,"Sriperumbudur","State",6,"Rajasekaran S","Anti Corruption Dynamic Party",13740,6,13746,0.98
"S22","Tamil Nadu",5,"Sriperumbudur","State",7,"Vaithilingam A","Pattali Makkal Katchi",284673,653,285326,20.28
"S22","Tamil Nadu",5,"Sriperumbudur","State",8,"Sridhar M","Makkal Needhi Maiam",135383,142,135525,9.63
"S22","Tamil Nadu",5,"Sriperumbudur","State",9,"Anantharaman R K","Independent",935,6,941,0.07
"S22","Tamil Nadu",5,"Sriperumbudur","State",10,"Ayodhi L","Independent",4046,4,4050,0.29
"S22","Tamil Nadu",5,"Sriperumbudur","State",11,"Indian.P.N.K.","Independent",1184,1,1185,0.08
"S22","Tamil Nadu",5,"Sriperumbudur","State",12,"Sasikumar A","Independent",803,1,804,0.06
"S22","Tamil Nadu",5,"Sriperumbudur","State",13,"Singarajan S P","Independent",738,0,738,0.05
"S22","Tamil Nadu",5,"Sriperumbudur","State",14,"Tambaram Narayanan G","Independent",41446,51,41497,2.95
"S22","Tamil Nadu",5,"Sriperumbudur","State",15,"Muthumaran K","Independent",1371,0,1371,0.1
"S22","Tamil Nadu",5,"Sriperumbudur","State",16,"Raja Marimuthu","Independent",2268,0,2268,0.16
"S22","Tamil Nadu",5,"Sriperumbudur","State",17,"Vasanthi S","Independent",2014,4,2018,0.14
"S22","Tamil Nadu",5,"Sriperumbudur","State",18,"Viruthagiri A","Independent",1799,1,1800,0.13
"S22","Tamil Nadu",5,"Sriperumbudur","State",19,"Vaithiyalingam R","Independent",883,2,885,0.06
"S22","Tamil Nadu",5,"Sriperumbudur","State",20,"NOTA","None of the Above",23288,55,23343,1.66
"S22","Tamil Nadu",6,"Kancheepuram ","State",1,"Selvam.G","Dravida Munnetra Kazhagam",680087,3917,684004,55.27
"S22","Tamil Nadu",6,"Kancheepuram ","State",2,"Sekar.D","Bahujan Samaj Party",5002,16,5018,0.41
"S22","Tamil Nadu",6,"Kancheepuram ","State",3,"Maragatham K","All India Anna Dravida Munnetra Kazhagam",396432,940,397372,32.11
"S22","Tamil Nadu",6,"Kancheepuram ","State",4,"Sivaranjani.D","Naam Tamilar Katchi",62607,164,62771,5.07
"S22","Tamil Nadu",6,"Kancheepuram ","State",5,"Elangovan M","Independent",2271,1,2272,0.18
"S22","Tamil Nadu",6,"Kancheepuram ","State",6,"Devarajan C","Independent",1307,5,1312,0.11
"S22","Tamil Nadu",6,"Kancheepuram ","State",7,"Pon Jeyaraman S P","Independent",2496,13,2509,0.2
"S22","Tamil Nadu",6,"Kancheepuram ","State",8,"Maragadam M","Independent",1631,9,1640,0.13
"S22","Tamil Nadu",6,"Kancheepuram ","State",9,"Munusamy A","Independent",55157,56,55213,4.46
"S22","Tamil Nadu",6,"Kancheepuram ","State",10,"Ramesh S","Independent",2239,4,2243,0.18
"S22","Tamil Nadu",6,"Kancheepuram ","State",11,"Vinothraj R","Independent",1597,0,1597,0.13
"S22","Tamil Nadu",6,"Kancheepuram ","State",12,"NOTA","None of the Above",21591,70,21661,1.75
"S22","Tamil Nadu",7,"Arakkonam","State",1,"D. DOSS","Bahujan Samaj Party",8208,99,8307,0.71
"S22","Tamil Nadu",7,"Arakkonam","State",2,"S. JAGATHRAKSHAKAN","Dravida Munnetra Kazhagam",666688,5502,672190,57.06
"S22","Tamil Nadu",7,"Arakkonam","State",3,"M. SAVITHA","Ambedkarite Party of India",4362,136,4498,0.38
"S22","Tamil Nadu",7,"Arakkonam","State",4,"Y.R. PAVENDHAN","Naam Tamilar Katchi",29065,282,29347,2.49
"S22","Tamil Nadu",7,"Arakkonam","State",5,"A.K. MOORTHY","Pattali Makkal Katchi",341527,1707,343234,29.14
"S22","Tamil Nadu",7,"Arakkonam","State",6,"RAJENDRAN, N.","Makkal Needhi Maiam",23598,173,23771,2.02
"S22","Tamil Nadu",7,"Arakkonam","State",7,"R. ELAMVAZHUDHI","Independent",851,11,862,0.07
"S22","Tamil Nadu",7,"Arakkonam","State",8,"PANCHU.UDAYAKUMAR","Independent",827,12,839,0.07
"S22","Tamil Nadu",7,"Arakkonam","State",9,"B. GANESAN","Independent",908,17,925,0.08
"S22","Tamil Nadu",7,"Arakkonam","State",10,"M.S. KRISHNAN","Independent",1316,6,1322,0.11
"S22","Tamil Nadu",7,"Arakkonam","State",11,"Dr.T.M.S.SADHU MUTHU KRISHNAN ERAJENDRAN","Independent",1174,12,1186,0.1
"S22","Tamil Nadu",7,"Arakkonam","State",12,"P.S. SURESH","Independent",1056,6,1062,0.09
"S22","Tamil Nadu",7,"Arakkonam","State",13,"S. SHETTU","Independent",1061,6,1067,0.09
"S22","Tamil Nadu",7,"Arakkonam","State",14,"M. NATARAJAN","Independent",1210,4,1214,0.1
"S22","Tamil Nadu",7,"Arakkonam","State",15,"N.G. PARTHIBAN","Independent",66595,231,66826,5.67
"S22","Tamil Nadu",7,"Arakkonam","State",16,"M. PARTHIBAN","Independent",3305,8,3313,0.28
"S22","Tamil Nadu",7,"Arakkonam","State",17,"G. MOORTHY","Independent",1614,2,1616,0.14
"S22","Tamil Nadu",7,"Arakkonam","State",18,"C. MOORTHY","Independent",3498,1,3499,0.3
"S22","Tamil Nadu",7,"Arakkonam","State",19,"R. RAMESH","Independent",799,4,803,0.07
"S22","Tamil Nadu",7,"Arakkonam","State",20,"NOTA","None of the Above",12015,164,12179,1.03
"S22","Tamil Nadu",9,"Krishnagiri","State",1,"Dr.A.CHELLAKUMAR","Indian National Congress",609396,1902,611298,52.64
"S22","Tamil Nadu",9,"Krishnagiri","State",2,"K.P.MUNUSAMY","All India Anna Dravida Munnetra Kazhagam",453388,1145,454533,39.14
"S22","Tamil Nadu",9,"Krishnagiri","State",3,"MADHUSOODHANAN.N","Naam Tamilar Katchi",27757,243,28000,2.41
"S22","Tamil Nadu",9,"Krishnagiri","State",4,"SRI KARUNYA SUBRAHMANYAM","Makkal Needhi Maiam",16895,100,16995,1.46
"S22","Tamil Nadu",9,"Krishnagiri","State",5,"N.ASLAM RAHMAN SHERIFF","Independent",805,17,822,0.07
"S22","Tamil Nadu",9,"Krishnagiri","State",6,"AJAZ.S","Independent",682,6,688,0.06
"S22","Tamil Nadu",9,"Krishnagiri","State",7,"S.GANESA KUMAR","Independent",8850,17,8867,0.76
"S22","Tamil Nadu",9,"Krishnagiri","State",8,"T.V.S.GANDHI","Independent",924,10,934,0.08
"S22","Tamil Nadu",9,"Krishnagiri","State",9,"K.KUPPAN","Independent",1064,14,1078,0.09
"S22","Tamil Nadu",9,"Krishnagiri","State",10,"M.KUMARESAN","Independent",1251,8,1259,0.11
"S22","Tamil Nadu",9,"Krishnagiri","State",11,"B.GOVINDAN","Independent",5387,3,5390,0.46
"S22","Tamil Nadu",9,"Krishnagiri","State",12,"DEVAPPA.Y","Independent",1521,1,1522,0.13
"S22","Tamil Nadu",9,"Krishnagiri","State",13,"NAGESH.L","Independent",1628,1,1629,0.14
"S22","Tamil Nadu",9,"Krishnagiri","State",14,"M.MEENA","Independent",2572,12,2584,0.22
"S22","Tamil Nadu",9,"Krishnagiri","State",15,"N.SRINIVASA","Independent",5942,3,5945,0.51
"S22","Tamil Nadu",9,"Krishnagiri","State",16,"NOTA","None of the Above",19731,94,19825,1.71
"S22","Tamil Nadu",10,"Dharmapuri","State",1,"SIVANANDHAM. C.","Bahujan Samaj Party",5968,44,6012,0.49
"S22","Tamil Nadu",10,"Dharmapuri","State",2,"DNV SENTHILKUMAR. S.","Dravida Munnetra Kazhagam",568310,6678,574988,47.01
"S22","Tamil Nadu",10,"Dharmapuri","State",3,"ANNADHURAI. K.","Ganasangam Party of India",8996,21,9017,0.74
"S22","Tamil Nadu",10,"Dharmapuri","State",4,"ANBUMANI RAMADOSS","Pattali Makkal Katchi",501013,3222,504235,41.22
"S22","Tamil Nadu",10,"Dharmapuri","State",5,"RAJASEKAR. D.","Makkal Needhi Maiam",15481,133,15614,1.28
"S22","Tamil Nadu",10,"Dharmapuri","State",6,"RUKMANIDEVI. R.","Naam Tamilar Katchi",19483,191,19674,1.61
"S22","Tamil Nadu",10,"Dharmapuri","State",7,"ARIVAZHAGAN. P.","Independent",1477,5,1482,0.12
"S22","Tamil Nadu",10,"Dharmapuri","State",8,"DR. ELANGO. S.","Independent",10822,8,10830,0.89
"S22","Tamil Nadu",10,"Dharmapuri","State",9,"SAKTHIVEL. V.","Independent",1500,3,1503,0.12
"S22","Tamil Nadu",10,"Dharmapuri","State",10,"SARAVANAN. S.","Independent",1061,1,1062,0.09
"S22","Tamil Nadu",10,"Dharmapuri","State",11,"DURAI. S.","Independent",1289,4,1293,0.11
"S22","Tamil Nadu",10,"Dharmapuri","State",12,"PADMARAJAN. K. DR.","Independent",2856,6,2862,0.23
"S22","Tamil Nadu",10,"Dharmapuri","State",13,"PALANIAPPAN. P.","Independent",53155,500,53655,4.39
